Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_08_24_2336_3C656F__A333_D-AIKO,Trent 772,186912.62,179628.34,37132.62,29848.34218543363,8.0,1872.0,16692.0,0.0,1520.0,0.0,152.0
2022_08_25_0934_39644E__A332_F-GZCO,Trent 772,192421.3,183169.54,48221.3,38969.539157463914,32.0,2132.0,22652.0,0.0,1752.0,0.0,80.0
2022_08_25_0954_3C656F__A333_D-AIKO,Trent 772,198974.42,189761.58,49194.42,39981.57919577247,32.0,2008.0,23732.0,0.0,1444.0,0.0,152.0
2022_08_25_1938_3C656F__A333_D-AIKO,Trent 772,200466.16,190567.24,50686.16,40787.24330224212,0.0,2420.0,23410.0,0.0,1744.0,0.0,80.0
2022_08_25_2020_39644E__A332_F-GZCO,Trent 772,193804.87,182521.67,49604.87,38321.66776211299,44.0,2500.0,22264.0,0.0,1756.0,0.0,200.0
2022_08_25_2026_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157087.84,144367.11,87.84438053105936,48.0,2148.0,41672.0,0.0,2012.0,0.0,140.0
2022_08_26_1001_3C656F__A333_D-AIKO,Trent 772,201035.94,190872.66,51255.94,41092.65911690555,28.0,2064.0,24828.0,0.0,1560.0,0.0,128.0
2022_08_26_1326_39644E__A332_F-GZCO,Trent 772,186390.42,176268.18,42190.42,32068.17694332002,32.0,2316.0,18236.0,0.0,1816.0,0.0,208.0
2022_08_26_1636_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157146.29,139807.62,146.2884118331841,80.0,2828.0,39212.0,4.0,1972.0,0.0,268.0
2022_08_26_2016_3C656F__A333_D-AIKO,Trent 772,195948.48,190754.02,46168.48,40974.015561744134,0.0,1644.0,23104.0,0.0,1524.0,0.0,112.0
2022_08_26_2120_39644E__A332_F-GZCO,Trent 772,155839.14,150872.45,11639.14,6672.4462146334245,32.0,1876.0,672.0,0.0,1564.0,0.0,48.0
2022_08_27_0021_39644E__A332_F-GZCO,Trent 772,180888.22,171704.53,36688.22,27504.527879497447,8.0,2280.0,14912.0,0.0,2032.0,0.0,268.0
2022_08_27_0836_3C656F__A333_D-AIKO,Trent 772,217151.54,206252.05,67371.54,56472.054937619396,32.0,2360.0,33912.0,0.0,1660.0,0.0,136.0
2022_08_27_1235_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157109.88,131370.65,109.87537790407474,60.0,2136.0,37616.0,0.0,1768.0,0.0,324.0
2022_08_27_1352_39644E__A332_F-GZCO,Trent 772,178104.02,170018.36,33904.02,25818.364198739684,32.0,1864.0,14612.0,0.0,1560.0,0.0,92.0
2022_08_27_2111_39644E__A332_F-GZCO,Trent 772,153143.5,150631.79,8943.5,6431.786616190547,8.0,1156.0,1380.0,0.0,1496.0,0.0,52.0
2022_08_27_2127_3C656F__A333_D-AIKO,Trent 772,210344.84,200528.01,60564.84,50748.01327525961,20.0,2268.0,30008.0,0.0,1632.0,0.0,128.0
2022_08_28_0006_39644E__A332_F-GZCO,Trent 772,185085.78,175480.95,40885.78,31280.952717568365,28.0,2240.0,17624.0,0.0,2052.0,0.0,128.0
2022_08_28_0219_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157073.31,121217.66,73.30688223668872,40.0,2184.0,34484.0,4.0,1452.0,0.0,108.0
2022_08_28_1629_39644E__A332_F-GZCO,Trent 772,184950.82,177646.94,40750.82,33446.9378897901,32.0,2240.0,17744.0,0.0,1432.0,0.0,96.0
2022_08_28_1927_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157095.13,141827.76,95.1271523579525,52.0,2196.0,40832.0,0.0,1768.0,0.0,196.0
2022_08_28_2014_3C656F__A333_D-AIKO,Trent 772,201385.05,190694.07,51605.05,40914.0731911543,36.0,2064.0,24950.0,0.0,1768.0,0.0,112.0
2022_08_29_0119_39644E__A332_F-GZCO,Trent 772,187137.92,177223.35,42937.92,33023.35217267925,0.0,2216.0,19172.0,0.0,1808.0,0.0,136.0
2022_08_29_1428_39644E__A332_F-GZCO,Trent 772,182089.46,172804.63,37889.46,28604.632979036953,32.0,1860.0,17152.0,0.0,1364.0,0.0,180.0
2022_08_29_1547_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157124.46,144319.32,124.46078780656433,68.0,2716.0,40768.0,0.0,2188.0,0.0,308.0
2022_08_29_2117_3C656F__A333_D-AIKO,Trent 772,202771.14,191567.04,52991.14,41787.035497008954,32.0,2288.0,25156.0,0.0,1664.0,0.0,120.0
2022_08_29_2238_39644E__A332_F-GZCO,Trent 772,181963.36,173368.44,37763.36,29168.442210488764,40.0,1840.0,16912.0,0.0,1936.0,0.0,180.0
2022_08_30_0924_3C64F4__A343_D-AIGT,CFM56-5C3,262556.49,170664.77,105556.49,13664.76870304425,60.0,1956.0,29824.0,0.0,1848.0,0.0,108.0
2022_08_30_0935_39644E__A332_F-GZCO,Trent 772,190980.89,181374.9,46780.89,37174.89634998425,36.0,1992.0,22168.0,0.0,1716.0,0.0,148.0
2022_08_30_0958_3C656F__A333_D-AIKO,Trent 772,186656.64,178279.03,36876.64,28499.03282982807,40.0,1848.0,16400.0,0.0,1756.0,0.0,160.0
2022_08_30_1637_3C656F__A333_D-AIKO,Trent 772,156057.67,154010.02,6277.67,4230.018827911948,4.0,1012.0,216.0,0.0,1396.0,0.0,60.0
2022_08_30_1902_3C656F__A333_D-AIKO,Trent 772,156276.66,154356.88,6496.66,4576.88495315569,32.0,936.0,428.0,0.0,1548.0,0.0,72.0
2022_08_30_2016_39644E__A332_F-GZCO,Trent 772,192498.42,181865.15,48298.42,37665.15456641563,32.0,2268.0,22208.0,0.0,1916.0,0.0,100.0
2022_08_30_2039_3C64F4__A343_D-AIGT,CFM56-5C3,261124.14,171122.1,104124.14,14122.104406245206,52.0,2300.0,28828.0,0.0,2248.0,0.0,212.0
2022_08_30_2138_3C656F__A333_D-AIKO,Trent 772,187647.34,178661.57,37867.34,28881.567427550675,8.0,2052.0,16640.0,0.0,1428.0,0.0,72.0
2022_08_31_1210_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157139.02,128988.77,139.02044419381326,76.0,1952.0,37148.0,4.0,1648.0,0.0,116.0
2022_08_31_1323_39644E__A332_F-GZCO,Trent 772,183068.66,173421.74,38868.66,29221.735916342855,32.0,1952.0,17388.0,0.0,1628.0,0.0,168.0
2022_08_31_2159_39644E__A332_F-GZCO,Trent 772,184110.15,173851.02,39910.15,29651.018977779317,44.0,2324.0,16756.0,0.0,1788.0,0.0,184.0
2022_09_01_0158_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157087.88,122663.7,87.88409433828788,48.0,2424.0,34544.0,0.0,1588.0,0.0,268.0
2022_09_01_0817_39644E__A332_F-GZCO,Trent 772,171656.98,164512.11,27456.98,20312.108855570314,28.0,1656.0,11248.0,0.0,1464.0,0.0,212.0
2022_09_01_1424_39644E__A332_F-GZCO,Trent 772,174786.34,166401.03,30586.34,22201.027579365244,28.0,2156.0,11560.0,4.0,1628.0,0.0,196.0
2022_09_01_2023_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157102.4,145429.47,102.40494012426404,56.0,2432.0,41608.0,0.0,1864.0,0.0,160.0
2022_09_02_1526_39644E__A332_F-GZCO,Trent 772,182951.46,175126.44,38751.46,30926.444228065597,32.0,1968.0,17252.0,0.0,1716.0,0.0,116.0
2022_09_02_1613_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157095.15,141616.54,95.14853294105633,52.0,2792.0,39924.0,0.0,1756.0,0.0,204.0
2022_09_02_2325_39644E__A332_F-GZCO,Trent 772,184086.5,174632.67,39886.5,30432.67113452321,68.0,2256.0,16908.0,0.0,1700.0,0.0,136.0
2022_09_03_0906_3C656F__A333_D-AIKO,Trent 772,201326.82,192208.87,51546.82,42428.8714312746,28.0,1996.0,25102.0,0.0,1904.0,0.0,148.0
2022_09_03_0951_39644E__A332_F-GZCO,Trent 772,193336.74,182815.32,49136.74,38615.323967645636,28.0,2104.0,23296.0,0.0,1648.0,0.0,280.0
2022_09_03_1204_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157080.61,126581.85,80.60710326494083,44.0,2044.0,36348.0,0.0,1460.0,0.0,160.0
2022_09_03_1858_39644E__A332_F-GZCO,Trent 772,145389.02,145099.73,1189.02,899.7289121866327,12.0,116.0,232.0,0.0,252.0,0.0,36.0
2022_09_03_2009_3C656F__A333_D-AIKO,Trent 772,200176.24,193324.15,50396.24,43544.14711798669,40.0,2380.0,23224.0,0.0,1652.0,0.0,96.0
2022_09_03_2114_39644E__A332_F-GZCO,Trent 772,192762.86,181890.91,48562.86,37690.912863131896,12.0,2412.0,22076.0,0.0,1580.0,0.0,200.0
2022_09_04_0203_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157087.89,122462.94,87.8872527848286,48.0,2284.0,34684.0,0.0,1564.0,0.0,260.0
2022_09_04_1137_3C656F__A333_D-AIKO,Trent 772,186285.54,177401.4,36505.54,27621.404526047358,32.0,1996.0,15712.0,4.0,1732.0,0.0,204.0
2022_09_04_1458_39644E__A332_F-GZCO,Trent 772,184228.5,176031.52,40028.5,31831.521837463566,32.0,2416.0,16632.0,0.0,1604.0,0.0,232.0
2022_09_04_1811_3C656F__A333_D-AIKO,Trent 772,155847.04,154161.82,6067.04,4381.820275949985,0.0,752.0,1060.0,0.0,1012.0,0.0,36.0
2022_09_04_2041_3C656F__A333_D-AIKO,Trent 772,156849.61,154478.9,7069.61,4698.897644595066,36.0,1000.0,676.0,0.0,1224.0,0.0,76.0
2022_09_04_2055_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157117.06,127930.89,117.0576266479034,64.0,2332.0,36292.0,0.0,1672.0,0.0,188.0
2022_09_04_2305_3C656F__A333_D-AIKO,Trent 772,188201.68,179476.94,38421.68,29696.942391579752,0.0,2024.0,16966.0,0.0,1844.0,0.0,72.0
2022_09_04_2316_39644E__A332_F-GZCO,Trent 772,183693.01,174164.49,39493.01,29964.49440680864,56.0,2468.0,16036.0,0.0,1656.0,0.0,188.0
2022_09_05_0924_3C656F__A333_D-AIKO,Trent 772,203447.51,194686.73,53667.51,44906.72709574229,44.0,2124.0,25864.0,0.0,2240.0,0.0,96.0
2022_09_05_1010_39644E__A332_F-GZCO,Trent 772,191145.94,184479.7,46945.94,40279.69983163813,32.0,1872.0,22692.0,0.0,1680.0,0.0,108.0
2022_09_05_1605_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157175.32,126249.63,175.31624469378937,96.0,2136.0,35996.0,0.0,1700.0,0.0,112.0
2022_09_05_2009_39644E__A332_F-GZCO,Trent 772,193141.96,181830.84,48941.96,37630.83585696999,60.0,2244.0,22664.0,0.0,1648.0,0.0,108.0
2022_09_05_2014_3C656F__A333_D-AIKO,Trent 772,199201.79,189576.48,49421.79,39796.48389574731,24.0,2084.0,23572.0,0.0,1672.0,0.0,200.0
2022_09_06_0912_3C64F4__A343_D-AIGT,CFM56-5C3,258032.43,169955.02,101032.43,12955.016430516143,60.0,1980.0,28416.0,0.0,1584.0,0.0,108.0
2022_09_06_1210_3C656F__A333_D-AIKO,Trent 772,191473.7,182173.23,41693.7,32393.228890010192,28.0,1972.0,19044.0,0.0,1796.0,0.0,184.0
2022_09_06_1239_39644E__A332_F-GZCO,Trent 772,184327.86,175765.28,40127.86,31565.278097634666,32.0,2016.0,17924.0,0.0,1756.0,0.0,184.0
2022_09_06_2030_39644E__A332_F-GZCO,Trent 772,146574.74,145947.52,2374.74,1747.52232356642,28.0,292.0,216.0,0.0,644.0,0.0,52.0
2022_09_06_2032_3C64F4__A343_D-AIGT,CFM56-5C3,265773.34,172616.69,108773.34,15616.69172264583,60.0,2240.0,30444.0,0.0,1652.0,0.0,196.0
2022_09_06_2235_39644E__A332_F-GZCO,Trent 772,182643.92,172641.17,38443.92,28441.166000804056,40.0,2404.0,15740.0,0.0,1444.0,0.0,120.0
2022_09_07_1008_3C656F__A333_D-AIKO,Trent 772,188015.3,179064.33,38235.3,29284.33160647808,28.0,1808.0,17470.0,0.0,1632.0,0.0,144.0
2022_09_07_1234_3C64F4__A343_D-AIGT,CFM56-5C3,238406.32,166361.69,81406.32,9361.690859422575,56.0,1944.0,22340.0,0.0,1580.0,0.0,116.0
2022_09_07_1543_39644E__A332_F-GZCO,Trent 772,181108.02,173344.15,36908.02,29144.154302595143,32.0,2348.0,14512.0,0.0,2716.0,0.0,260.0
2022_09_07_1701_3C656F__A333_D-AIKO,Trent 772,155721.51,154176.72,5941.51,4396.715002444984,4.0,920.0,444.0,0.0,992.0,0.0,28.0
2022_09_07_1921_3C656F__A333_D-AIKO,Trent 772,155836.66,154483.63,6056.66,4703.62864470249,28.0,788.0,792.0,0.0,1132.0,0.0,28.0
2022_09_07_2133_3C656F__A333_D-AIKO,Trent 772,187436.87,177721.15,37656.87,27941.148469048414,4.0,2040.0,16500.0,0.0,1620.0,0.0,64.0
2022_09_07_2215_3C64F4__A343_D-AIGT,CFM56-5C3,236245.38,165925.93,79245.38,8925.933240078859,56.0,1732.0,21956.0,0.0,1576.0,0.0,176.0
2022_09_07_2305_39644E__A332_F-GZCO,Trent 772,153400.22,150512.48,9200.22,6312.482438837233,8.0,1324.0,916.0,0.0,1780.0,0.0,44.0
2022_09_08_0248_39644E__A332_F-GZCO,Trent 772,184077.3,173815.84,39877.3,29615.84185781539,28.0,2236.0,17140.0,0.0,1644.0,0.0,140.0
2022_09_08_0916_3C656F__A333_D-AIKO,Trent 772,211347.71,201667.88,61567.71,51887.88061528256,24.0,1924.0,31734.0,0.0,1536.0,0.0,144.0
2022_09_08_1313_3C64F4__A343_D-AIGT,CFM56-5C3,236581.83,166329.95,79581.83,9329.952450294277,48.0,1796.0,21988.0,0.0,1616.0,0.0,112.0
2022_09_08_1501_39644E__A332_F-GZCO,Trent 772,188919.4,180395.94,44719.4,36195.94228100637,20.0,2176.0,20432.0,0.0,1492.0,0.0,160.0
2022_09_08_2131_3C656F__A333_D-AIKO,Trent 772,211580.62,201709.46,61800.62,51929.4613338386,48.0,2352.0,30336.0,0.0,1752.0,0.0,212.0
2022_09_08_2219_3C64F4__A343_D-AIGT,CFM56-5C3,233126.19,165607.24,76126.19,8607.238095454668,56.0,1816.0,20824.0,0.0,1796.0,0.0,212.0
2022_09_08_2358_39644E__A332_F-GZCO,Trent 772,186406.8,177059.31,42206.8,32859.31440186563,0.0,2320.0,18212.0,0.0,1836.0,0.0,624.0
2022_09_09_1208_3C656F__A333_D-AIKO,Trent 772,182724.83,176810.92,32944.83,27030.91700423113,24.0,1476.0,15140.0,0.0,1896.0,0.0,144.0
2022_09_09_1259_3C64F4__A343_D-AIGT,CFM56-5C3,205382.11,161615.47,48382.11,4615.471125510527,40.0,1780.0,12260.0,0.0,1668.0,0.0,156.0
2022_09_09_1453_39644E__A332_F-GZCO,Trent 772,183997.07,174589.19,39797.07,30389.19231890276,24.0,2052.0,17624.0,0.0,1792.0,0.0,180.0
2022_09_09_1814_3C656F__A333_D-AIKO,Trent 772,154626.98,153309.98,4846.98,3529.983291180084,32.0,708.0,280.0,0.0,1100.0,0.0,40.0
2022_09_09_2043_3C656F__A333_D-AIKO,Trent 772,155485.54,154052.61,5705.54,4272.610151687979,28.0,724.0,752.0,0.0,1184.0,0.0,44.0
2022_09_09_2239_3C64F4__A343_D-AIGT,CFM56-5C3,212489.47,163057.38,55489.47,6057.379682454091,0.0,1716.0,14648.0,0.0,1664.0,0.0,108.0
2022_09_09_2248_3C656F__A333_D-AIKO,Trent 772,188923.86,179171.11,39143.86,29391.109983819755,28.0,2312.0,16272.0,4.0,1936.0,0.0,312.0
2022_09_10_0038_39644E__A332_F-GZCO,Trent 772,186174.98,176124.97,41974.98,31924.974762998783,32.0,2228.0,18300.0,0.0,2068.0,0.0,192.0
2022_09_10_1244_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157080.63,125974.13,80.62566594016577,44.0,2240.0,35804.0,0.0,1848.0,0.0,284.0
2022_09_10_1700_39644E__A332_F-GZCO,Trent 772,182685.61,173988.06,38485.61,29788.059864210976,36.0,1980.0,17016.0,0.0,1808.0,0.0,72.0
2022_09_11_0059_39644E__A332_F-GZCO,Trent 772,183587.22,174584.89,39387.22,30384.892699609147,68.0,2288.0,16272.0,0.0,2220.0,0.0,276.0
2022_09_11_0311_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157109.87,150812.58,109.868237037193,60.0,2380.0,43328.0,0.0,2004.0,0.0,212.0
2022_09_11_0904_3C656F__A333_D-AIKO,Trent 772,203080.69,194305.96,53300.69,44525.95645097026,36.0,2084.0,25836.0,4.0,1880.0,0.0,290.0
2022_09_11_1328_39644E__A332_F-GZCO,Trent 772,183321.46,173640.55,39121.46,29440.55206242633,32.0,2124.0,16944.0,0.0,1680.0,0.0,288.0
2022_09_11_1945_3C656F__A333_D-AIKO,Trent 772,199506.9,188554.34,49726.9,38774.33723129143,28.0,2224.0,23392.0,0.0,1548.0,0.0,64.0
2022_09_11_2026_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157095.18,139859.03,95.18458208896894,52.0,2416.0,39944.0,4.0,1484.0,0.0,188.0
2022_09_11_2159_39644E__A332_F-GZCO,Trent 772,184850.18,174676.92,40650.18,30476.91862648245,28.0,2632.0,16260.0,0.0,1992.0,0.0,120.0
2022_09_12_0834_3C656F__A333_D-AIKO,Trent 772,218092.88,209680.67,68312.88,59900.66889989877,0.0,2344.0,34636.0,0.0,1800.0,0.0,116.0
2022_09_12_1627_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157109.9,144717.35,109.90311190927834,60.0,2628.0,41140.0,0.0,1584.0,0.0,184.0
2022_09_12_2143_3C656F__A333_D-AIKO,Trent 772,209983.46,199549.17,60203.46,49769.16867569214,28.0,2268.0,29744.0,0.0,1652.0,0.0,128.0
2022_09_13_0907_3C64F4__A343_D-AIGT,CFM56-5C3,255612.94,169992.22,98612.94,12992.216486069763,36.0,1920.0,27752.0,4.0,1660.0,0.0,220.0
2022_09_13_1130_3C656F__A333_D-AIKO,Trent 772,191072.24,181587.37,41292.24,31807.36755237679,0.0,1868.0,19352.0,0.0,1560.0,0.0,64.0
2022_09_13_2103_3C64F4__A343_D-AIGT,CFM56-5C3,267228.15,172990.19,110228.15,15990.188861101875,64.0,2400.0,30600.0,0.0,2164.0,0.0,120.0
2022_09_14_0943_3C656F__A333_D-AIKO,Trent 772,188402.75,179225.49,38622.75,29445.487989377816,24.0,1920.0,17348.0,0.0,1688.0,0.0,164.0
2022_09_14_1207_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157073.22,134962.88,73.22429245847357,40.0,2092.0,38892.0,4.0,1512.0,0.0,164.0
2022_09_14_1650_3C656F__A333_D-AIKO,Trent 772,154873.26,153636.83,5093.26,3856.8289856257834,8.0,648.0,676.0,0.0,1220.0,0.0,44.0
2022_09_14_1907_3C656F__A333_D-AIKO,Trent 772,156598.98,154518.93,6818.98,4738.929141918404,32.0,936.0,728.0,0.0,1260.0,0.0,68.0
2022_09_14_2133_3C656F__A333_D-AIKO,Trent 772,187524.06,177711.06,37744.06,27931.059188045358,8.0,1912.0,16868.0,0.0,1728.0,0.0,180.0
2022_09_15_0222_3C64F4__A343_D-AIGT,CFM56-5C3,273551.72,173437.79,116551.72,16437.78919389146,68.0,2060.0,33160.0,0.0,1384.0,0.0,168.0
2022_09_15_0912_3C656F__A333_D-AIKO,Trent 772,204205.39,195748.63,54425.39,45968.63241763741,24.0,2072.0,26640.0,0.0,1988.0,0.0,172.0
2022_09_15_1541_3C64F4__A343_D-AIGT,CFM56-5C3,247670.05,168304.86,90670.05,11304.858111132526,52.0,1688.0,25564.0,0.0,1852.0,0.0,108.0
2022_09_15_2017_3C656F__A333_D-AIKO,Trent 772,198719.21,187798.83,48939.21,38018.82904718415,36.0,2180.0,22944.0,0.0,1648.0,0.0,152.0
2022_09_16_0234_3C64F4__A343_D-AIGT,CFM56-5C3,235175.28,166656.22,78175.28,9656.216515662012,76.0,1680.0,21668.0,0.0,1568.0,0.0,136.0
2022_09_16_0917_3C656F__A333_D-AIKO,Trent 772,213991.79,206142.31,64211.79,56362.30602133636,24.0,1800.0,33668.0,0.0,1868.0,0.0,140.0
2022_09_16_1218_3C64F4__A343_D-AIGT,CFM56-5C3,273104.82,173547.81,116104.82,16547.808839734433,56.0,2236.0,32744.0,0.0,1680.0,0.0,192.0
2022_09_16_2153_3C656F__A333_D-AIKO,Trent 772,207754.27,198368.56,57974.27,48588.55889575543,24.0,2036.0,29020.0,4.0,1664.0,0.0,316.0
2022_09_17_0103_3C64F4__A343_D-AIGT,CFM56-5C3,259327.1,170186.93,102327.1,13186.930429120777,0.0,1888.0,29060.0,4.0,1392.0,0.0,220.0
2022_09_17_1153_3C656F__A333_D-AIKO,Trent 772,182876.02,175553.04,33096.02,25773.03548570128,28.0,1648.0,14660.0,0.0,1680.0,0.0,404.0
2022_09_17_1356_3C64F4__A343_D-AIGT,CFM56-5C3,240313.3,166793.36,83313.3,9793.36024336617,48.0,1828.0,23108.0,4.0,1572.0,0.0,124.0
2022_09_17_1757_3C656F__A333_D-AIKO,Trent 772,155017.48,153713.55,5237.48,3933.548657773411,20.0,700.0,560.0,0.0,1192.0,0.0,56.0
2022_09_17_2043_3C656F__A333_D-AIKO,Trent 772,155101.63,153529.58,5321.63,3749.581763135827,24.0,768.0,448.0,0.0,968.0,0.0,84.0
2022_09_17_2239_3C656F__A333_D-AIKO,Trent 772,188479.08,180220.8,38699.08,30440.79807387894,20.0,2016.0,16908.0,0.0,2104.0,0.0,340.0
2022_09_17_2341_3C64F4__A343_D-AIGT,CFM56-5C3,230553.53,165858.0,73553.53,8858.000354536043,52.0,1776.0,20140.0,0.0,1484.0,0.0,148.0
2022_09_18_1128_3C656F__A333_D-AIKO,Trent 772,193340.58,184485.14,43560.58,34705.13641753016,32.0,2280.0,19216.0,8.0,1424.0,0.0,496.0
2022_09_19_2233_3C656F__A333_D-AIKO,Trent 772,197941.6,187783.56,48161.6,38003.559447394684,0.0,2032.0,23016.0,0.0,1844.0,0.0,108.0
2022_09_20_0626_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157139.14,126378.0,139.13642273612425,76.0,2160.0,36072.0,0.0,1432.0,0.0,144.0
2022_09_20_1304_3C656F__A333_D-AIKO,Trent 772,187440.08,178459.77,37660.08,28679.77309892935,40.0,1844.0,16824.0,0.0,2016.0,0.0,132.0
2022_09_20_1952_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157131.87,126868.01,131.86660994151623,72.0,2268.0,36036.0,0.0,1732.0,0.0,132.0
2022_09_20_2105_3C656F__A333_D-AIKO,Trent 772,192406.58,182719.26,42626.58,32939.26021681895,32.0,2104.0,19148.0,0.0,1924.0,0.0,192.0
2022_09_21_0915_3C656F__A333_D-AIKO,Trent 772,214223.42,203242.52,64443.42,53462.523987090506,48.0,2452.0,31712.0,0.0,1760.0,0.0,84.0
2022_09_21_2136_3C656F__A333_D-AIKO,Trent 772,211348.44,201262.73,61568.44,51482.73318426721,20.0,2208.0,30744.0,0.0,1696.0,0.0,304.0
2022_09_22_0852_3C64F4__A343_D-AIGT,CFM56-5C3,258814.83,170318.31,101814.83,13318.309740739262,60.0,1924.0,28728.0,4.0,1500.0,0.0,232.0
2022_09_22_1149_3C656F__A333_D-AIKO,Trent 772,182777.7,175597.42,32997.7,25817.423097475632,32.0,1516.0,15084.0,0.0,1740.0,0.0,96.0
2022_09_22_1822_3C656F__A333_D-AIKO,Trent 772,154934.88,153765.36,5154.88,3985.363228819738,0.0,604.0,800.0,0.0,1448.0,0.0,68.0
2022_09_22_2022_3C64F4__A343_D-AIGT,CFM56-5C3,264284.82,172381.29,107284.82,15381.292424947314,48.0,2268.0,29940.0,0.0,1716.0,0.0,264.0
2022_09_22_2102_3C656F__A333_D-AIKO,Trent 772,157140.33,154630.05,7360.33,4850.051134381438,36.0,1040.0,688.0,0.0,1372.0,0.0,56.0
2022_09_22_2313_3C656F__A333_D-AIKO,Trent 772,189425.68,179848.6,39645.68,30068.598844363616,0.0,2060.0,17524.0,0.0,2100.0,0.0,92.0
2022_09_23_0907_3C656F__A333_D-AIKO,Trent 772,206130.72,196926.94,56350.72,47146.94454640482,40.0,2072.0,27736.0,0.0,2088.0,0.0,204.0
2022_09_23_1110_3C64F4__A343_D-AIGT,CFM56-5C3,249580.32,169323.97,92580.32,12323.97238143819,52.0,1540.0,26292.0,0.0,2184.0,0.0,296.0
2022_09_23_2012_3C656F__A333_D-AIKO,Trent 772,198023.53,187946.16,48243.53,38166.15597459101,36.0,2020.0,22972.0,0.0,1696.0,0.0,232.0
2022_09_23_2221_3C64F4__A343_D-AIGT,CFM56-5C3,237960.7,166347.26,80960.7,9347.264976014309,84.0,1928.0,22132.0,0.0,1760.0,0.0,224.0
2022_09_24_0950_3C656F__A333_D-AIKO,Trent 772,187794.42,178422.15,38014.42,28642.145147346746,32.0,1880.0,17152.0,0.0,1440.0,0.0,148.0
2022_09_24_1215_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157080.59,131931.76,80.58608639743412,44.0,2176.0,37836.0,4.0,1444.0,0.0,120.0
2022_09_24_1641_3C656F__A333_D-AIKO,Trent 772,155792.38,153924.08,6012.38,4144.07798224284,8.0,884.0,496.0,0.0,1220.0,0.0,68.0
2022_09_24_1903_3C656F__A333_D-AIKO,Trent 772,157811.18,155068.89,8031.18,5288.88877486446,48.0,1100.0,888.0,0.0,1292.0,0.0,84.0
2022_09_24_2136_3C656F__A333_D-AIKO,Trent 772,187554.62,178711.32,37774.62,28931.31669726791,8.0,1836.0,17280.0,0.0,1388.0,0.0,68.0
2022_09_25_0221_3C64F4__A343_D-AIGT,CFM56-5C3,273041.33,173282.34,116041.33,16282.339218948822,56.0,2280.0,32600.0,0.0,1400.0,0.0,884.0
2022_09_25_0908_3C656F__A333_D-AIKO,Trent 772,208670.82,198457.08,58890.82,48677.076194507536,28.0,2384.0,28388.0,0.0,1980.0,0.0,300.0
2022_09_25_1428_39644E__A332_F-GZCO,Trent 772,182818.1,172833.34,38618.1,28633.343618692303,28.0,2068.0,16752.0,0.0,2016.0,0.0,160.0
2022_09_25_1543_3C64F4__A343_D-AIGT,CFM56-5C3,257010.3,169878.18,100010.3,12878.175944465249,52.0,1836.0,28276.0,0.0,1800.0,0.0,144.0
2022_09_25_2101_3C656F__A333_D-AIKO,Trent 772,203784.2,192835.81,54004.2,43055.813800062926,20.0,2308.0,25692.0,0.0,1804.0,0.0,220.0
2022_09_25_2247_39644E__A332_F-GZCO,Trent 772,184815.46,174763.81,40615.46,30563.808433774087,28.0,2260.0,17408.0,0.0,1848.0,0.0,284.0
2022_09_26_0351_3C64F4__A343_D-AIGT,CFM56-5C3,245473.38,167288.33,88473.38,10288.329015054991,28.0,1668.0,24944.0,0.0,1788.0,0.0,192.0
2022_09_26_1220_39644E__A332_F-GZCO,Trent 772,181864.92,172762.4,37664.92,28562.400358668594,20.0,1736.0,17324.0,0.0,1808.0,0.0,112.0
2022_09_26_1558_3C64F4__A343_D-AIGT,CFM56-5C3,248204.9,168363.35,91204.9,11363.349383401623,32.0,1788.0,25588.0,0.0,1988.0,0.0,212.0
2022_09_26_1643_3C656F__A333_D-AIKO,Trent 772,158398.82,155604.18,8618.82,5824.184417504723,28.0,1108.0,1272.0,0.0,1444.0,0.0,40.0
2022_09_26_1927_3C656F__A333_D-AIKO,Trent 772,158431.93,155779.08,8651.93,5999.083426736458,36.0,1048.0,1420.0,0.0,1440.0,0.0,136.0
